Model,MDO3104
Firmware Version,1.20

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,0.02,,
Horizontal Delay,0,,
Sample Interval,2e-07,,
Record Length,1e+06,,
Gating,70.96500% to 75.0600%,,
Probe Attenuation,10,10,10
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,5,5,5
Vertical Position,1.18,0,-1.06
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
4.822640e-02,5.1,5,4.9
4.822660e-02,5.1,5,4.7
4.822680e-02,4.9,5,4.9
4.822700e-02,5.1,5,4.7
4.822720e-02,5.3,5.2,5.1
4.822740e-02,4.9,5,4.7
4.822760e-02,5.3,5,4.9
4.822780e-02,5.3,5,5.1
4.822800e-02,5.1,4.4,5.1
4.822820e-02,5.1,4.8,4.9
4.822840e-02,5.3,5,4.9
4.822860e-02,5.1,5,4.9
4.822880e-02,4.9,5,5.1
4.822900e-02,5.1,5,5.1
4.822920e-02,5.1,5,4.9
4.822940e-02,5.3,4.8,4.9
4.822960e-02,5.1,5,4.9
4.822980e-02,5.3,5,5.1
4.823000e-02,5.3,5,5.1
4.823020e-02,5.1,5,4.9
4.823040e-02,5.1,5,5.1
4.823060e-02,4.7,5,4.9
4.823080e-02,5.1,5,4.5
4.823100e-02,4.9,5,4.9
4.823120e-02,5.1,5,5.1
4.823140e-02,5.1,5,5.1
4.823160e-02,5.1,5,4.7
4.823180e-02,5.1,5,5.1
4.823200e-02,5.1,4.8,4.9
4.823220e-02,5.3,5,4.7
4.823240e-02,5.1,4.8,5.1
4.823260e-02,5.3,5,4.7
4.823280e-02,5.3,5,5.1
4.823300e-02,5.1,5,4.9
4.823320e-02,5.1,5,4.9
4.823340e-02,5.1,4.8,5.1
4.823360e-02,5.1,5,4.9
4.823380e-02,5.1,4.8,5.1
4.823400e-02,5.3,5,5.1
4.823420e-02,5.1,4.8,4.7
4.823440e-02,5.1,5.2,5.1
4.823460e-02,4.9,5,5.1
4.823480e-02,4.9,5.2,4.9
4.823500e-02,5.1,5,4.9
4.823520e-02,5.3,5,4.9
4.823540e-02,5.1,4.8,5.1
4.823560e-02,5.1,5.2,4.9
4.823580e-02,5.3,4.8,5.1
4.823600e-02,5.1,5,4.7
4.823620e-02,4.9,5,5.1
4.823640e-02,5.3,5,4.9
4.823660e-02,5.1,5,4.7
4.823680e-02,4.9,4.8,4.7
4.823700e-02,5.1,5,4.7
4.823720e-02,5.1,5,4.9
4.823740e-02,5.1,4.6,4.9
4.823760e-02,5.3,5,5.1
4.823780e-02,5.3,5,4.9
4.823800e-02,4.9,4.8,5.1
4.823820e-02,5.1,5.4,4.7
4.823840e-02,5.1,5,4.9
4.823860e-02,5.1,5,5.1
4.823880e-02,5.1,4.8,5.1
4.823900e-02,5.1,5,4.7
4.823920e-02,5.1,5,4.7
4.823940e-02,5.1,5,4.9
4.823960e-02,5.1,5,4.7
4.823980e-02,4.9,4.8,4.7
4.824000e-02,5.1,5,5.1
4.824020e-02,5.1,5,5.1
4.824040e-02,5.1,4.8,4.7
4.824060e-02,4.9,5,5.1
4.824080e-02,4.9,5,4.7
4.824100e-02,4.9,5,4.7
4.824120e-02,5.3,5,4.7
4.824140e-02,5.1,5,5.1
4.824160e-02,5.1,5,4.7
4.824180e-02,5.1,5.2,5.1
4.824200e-02,4.9,5,4.9
4.824220e-02,5.1,5,4.9
4.824240e-02,5.1,5.2,5.1
4.824260e-02,4.9,5,5.1
4.824280e-02,5.1,5,5.1
4.824300e-02,4.9,5.2,4.7
4.824320e-02,5.1,5,5.1
4.824340e-02,5.1,5,5.1
4.824360e-02,5.1,5,5.1
4.824380e-02,5.3,5.2,4.7
4.824400e-02,5.1,5,4.7
4.824420e-02,5.5,5,4.7
4.824440e-02,5.3,5.2,4.9
4.824460e-02,5.3,4.8,4.9
4.824480e-02,5.3,5,4.9
4.824500e-02,5.1,5,4.7
4.824520e-02,4.9,5,5.1
4.824540e-02,5.1,5,4.9
4.824560e-02,5.1,5.2,4.9
4.824580e-02,4.9,5,5.1
4.824600e-02,5.3,5,4.9
4.824620e-02,5.3,5,4.9
4.824640e-02,4.9,5,5.1
4.824660e-02,4.9,5,5.1
4.824680e-02,5.1,4.8,4.9
4.824700e-02,5.1,5,4.9
4.824720e-02,5.5,5,4.9
4.824740e-02,5.3,5,5.1
4.824760e-02,4.9,5.2,5.1
4.824780e-02,5.1,5.2,5.1
4.824800e-02,5.1,4.8,4.7
4.824820e-02,5.1,5,4.7
4.824840e-02,4.9,5,5.1
4.824860e-02,5.1,5,5.1
4.824880e-02,5.1,5,5.1
4.824900e-02,5.1,5,4.9
4.824920e-02,4.9,5,4.9
4.824940e-02,5.3,5,5.1
4.824960e-02,5.1,5.4,4.9
4.824980e-02,5.1,5,4.9
4.825000e-02,5.1,5,5.1
4.825020e-02,5.1,4.8,4.9
4.825040e-02,4.9,5,4.9
4.825060e-02,5.1,4.8,4.9
4.825080e-02,5.1,5,5.1
4.825100e-02,5.1,4.8,4.9
4.825120e-02,5.1,4.8,4.9
4.825140e-02,5.1,4.8,4.9
4.825160e-02,5.3,5.2,5.1
4.825180e-02,5.5,4.8,4.9
4.825200e-02,5.1,5,4.9
4.825220e-02,4.9,5,4.7
4.825240e-02,5.1,4.8,4.9
4.825260e-02,5.3,5,4.9
4.825280e-02,4.9,5,5.1
4.825300e-02,5.1,5,4.9
4.825320e-02,4.7,5.2,4.9
4.825340e-02,4.9,5,5.1
4.825360e-02,5.5,4.8,5.1
4.825380e-02,5.3,5,4.9
4.825400e-02,5.1,4.8,4.7
4.825420e-02,4.9,5,5.1
4.825440e-02,4.9,4.8,4.9
4.825460e-02,5.1,5,4.7
4.825480e-02,5.3,5,5.1
4.825500e-02,5.1,5.2,4.7
4.825520e-02,4.9,4.8,4.9
4.825540e-02,5.1,5,5.1
4.825560e-02,5.1,5,5.1
4.825580e-02,5.1,5,4.9
4.825600e-02,5.3,5,5.1
4.825620e-02,5.1,5,5.1
4.825640e-02,5.1,5,5.1
4.825660e-02,5.1,5,5.1
4.825680e-02,5.1,4.8,4.9
4.825700e-02,5.1,5,4.9
4.825720e-02,4.9,5,4.9
4.825740e-02,5.1,5,5.1
4.825760e-02,5.3,5,4.7
4.825780e-02,5.3,5.4,5.1
4.825800e-02,5.1,5.2,4.7
4.825820e-02,5.1,5,4.9
4.825840e-02,4.7,5,4.7
4.825860e-02,5.1,5.2,4.9
4.825880e-02,5.1,5.2,4.9
4.825900e-02,4.9,5,4.9
4.825920e-02,5.3,4.8,4.9
4.825940e-02,4.9,4.8,4.9
4.825960e-02,5.1,4.8,5.1
4.825980e-02,5.3,5,5.1
4.826000e-02,5.1,4.8,5.1
4.826020e-02,5.1,5,5.1
4.826040e-02,5.3,5,4.7
4.826060e-02,5.1,5.2,4.9
4.826080e-02,5.1,5,4.9
4.826100e-02,5.1,4.8,4.9
4.826120e-02,5.1,5,4.9
4.826140e-02,5.3,5,5.1
4.826160e-02,5.5,5,4.9
4.826180e-02,4.9,4.8,5.1
4.826200e-02,5.1,4.8,4.9
4.826220e-02,5.1,5.2,4.9
4.826240e-02,4.9,4.6,4.7
4.826260e-02,4.9,4.8,5.1
4.826280e-02,5.3,4.8,5.1
4.826300e-02,5.1,4.8,5.1
4.826320e-02,5.3,4.8,4.9
4.826340e-02,5.1,5.2,5.1
4.826360e-02,5.5,5,4.9
4.826380e-02,4.7,5,4.7
4.826400e-02,5.3,4.8,4.9
4.826420e-02,5.1,5,5.1
4.826440e-02,5.1,4.8,5.1
4.826460e-02,5.1,5,4.9
4.826480e-02,5.1,4.8,4.9
4.826500e-02,5.3,5,5.1
4.826520e-02,4.9,5.2,4.7
4.826540e-02,5.1,4.8,4.9
4.826560e-02,5.1,5,4.9
4.826580e-02,5.3,5,4.9
4.826600e-02,4.9,5,5.1
4.826620e-02,4.9,5,5.1
4.826640e-02,4.9,4.8,5.1
4.826660e-02,5.3,5,4.9
4.826680e-02,5.3,5,5.1
4.826700e-02,5.1,4.8,4.9
4.826720e-02,5.1,5,5.1
4.826740e-02,5.1,5.2,4.7
4.826760e-02,4.9,4.8,5.1
4.826780e-02,5.5,5,4.9
4.826800e-02,4.9,5,4.7
4.826820e-02,5.1,5.4,4.9
4.826840e-02,5.1,5,5.1
4.826860e-02,5.3,4.8,4.9
4.826880e-02,4.9,4.8,4.9
4.826900e-02,5.1,4.8,5.1
4.826920e-02,4.9,4.8,5.1
4.826940e-02,4.9,5.2,4.7
4.826960e-02,4.9,5,4.9
4.826980e-02,5.1,4.8,5.1
4.827000e-02,5.3,4.8,4.9
4.827020e-02,4.9,4.8,5.1
4.827040e-02,5.1,4.8,4.9
4.827060e-02,5.1,5,4.9
4.827080e-02,4.9,5,4.9
4.827100e-02,5.1,4.8,4.7
4.827120e-02,5.3,5,5.1
4.827140e-02,5.1,5.2,5.1
4.827160e-02,5.1,5.2,4.7
4.827180e-02,5.1,5,4.9
4.827200e-02,4.9,4.8,5.1
4.827220e-02,5.1,5,4.9
4.827240e-02,5.3,5,4.7
4.827260e-02,5.1,5,5.1
4.827280e-02,5.3,5,4.9
4.827300e-02,4.9,5,5.1
4.827320e-02,4.9,5,5.1
4.827340e-02,5.1,5,4.9
4.827360e-02,5.1,5,4.7
4.827380e-02,5.1,5,4.7
4.827400e-02,4.9,5,4.9
4.827420e-02,5.3,5,4.9
4.827440e-02,5.1,5,4.9
4.827460e-02,4.9,5,4.7
4.827480e-02,4.9,4.8,4.7
4.827500e-02,5.1,5,5.1
4.827520e-02,5.1,5,5.1
4.827540e-02,5.3,5,4.9
4.827560e-02,5.1,4.8,5.1
4.827580e-02,5.1,5,5.1
4.827600e-02,5.3,4.8,5.1
4.827620e-02,5.3,5,4.9
4.827640e-02,5.1,4.8,5.1
4.827660e-02,5.1,4.8,5.1
4.827680e-02,4.9,5,5.1
4.827700e-02,4.9,5,4.9
4.827720e-02,4.9,5,5.1
4.827740e-02,4.9,4.8,5.1
4.827760e-02,4.9,5,4.9
4.827780e-02,5.1,4.8,4.9
4.827800e-02,5.1,5,5.1
4.827820e-02,5.3,5,5.1
4.827840e-02,5.1,4.8,5.1
4.827860e-02,5.1,5,5.1
4.827880e-02,5.1,4.8,4.9
4.827900e-02,5.1,5,4.9
4.827920e-02,5.1,5,5.1
4.827940e-02,4.9,5,5.1
4.827960e-02,4.9,4.8,4.9
4.827980e-02,5.3,4.8,4.7
4.828000e-02,4.9,5,5.1
4.828020e-02,5.1,4.8,4.9
4.828040e-02,5.3,5,4.9
4.828060e-02,5.3,4.6,5.1
4.828080e-02,5.3,5,5.1
4.828100e-02,4.9,5,5.1
4.828120e-02,5.1,5,5.1
4.828140e-02,5.3,5,4.7
4.828160e-02,5.1,4.8,5.1
4.828180e-02,5.1,4.8,4.9
4.828200e-02,5.1,4.8,5.1
4.828220e-02,4.9,5,4.9
4.828240e-02,4.9,5,4.9
4.828260e-02,5.3,5,5.1
4.828280e-02,4.9,5,4.9
4.828300e-02,5.1,4.8,5.1
4.828320e-02,5.1,5.2,5.1
4.828340e-02,4.9,5.2,5.1
4.828360e-02,5.1,5,4.7
4.828380e-02,4.9,5,4.7
4.828400e-02,5.3,5,5.1
4.828420e-02,5.1,4.8,4.9
4.828440e-02,4.9,5,4.7
4.828460e-02,5.3,4.8,4.7
4.828480e-02,4.9,5.2,4.7
4.828500e-02,4.9,5,5.1
4.828520e-02,5.1,5,4.9
4.828540e-02,5.1,5,5.1
4.828560e-02,5.3,4.8,5.1
4.828580e-02,5.1,5,4.7
4.828600e-02,5.1,5,4.9
4.828620e-02,5.3,4.8,5.1
4.828640e-02,5.1,5,4.7
4.828660e-02,4.9,4.8,4.7
4.828680e-02,5.1,5,4.9
4.828700e-02,4.9,5.2,4.9
4.828720e-02,5.1,4.8,4.9
4.828740e-02,5.1,5,5.1
4.828760e-02,5.1,5.2,4.9
4.828780e-02,5.1,5.2,4.9
4.828800e-02,5.1,5.2,4.9
4.828820e-02,5.1,4.8,5.1
4.828840e-02,4.9,4.8,5.1
4.828860e-02,5.1,5,4.7
4.828880e-02,5.3,4.8,5.1
4.828900e-02,5.1,5,5.1
4.828920e-02,5.3,5,5.1
4.828940e-02,4.9,4.8,4.7
4.828960e-02,5.1,5,5.1
4.828980e-02,5.3,5,4.9
4.829000e-02,5.1,5,4.7
4.829020e-02,5.3,5,5.1
4.829040e-02,4.9,5,5.1
4.829060e-02,5.1,5,5.1
4.829080e-02,5.1,4.8,5.1
4.829100e-02,4.7,4.8,5.1
4.829120e-02,5.1,4.8,4.9
4.829140e-02,5.1,5,5.1
4.829160e-02,5.3,4.8,4.9
4.829180e-02,5.1,5,4.7
4.829200e-02,4.9,5,4.7
4.829220e-02,5.3,5.2,5.1
4.829240e-02,5.1,4.8,4.9
4.829260e-02,5.1,4.8,4.7
4.829280e-02,4.9,5,5.1
4.829300e-02,5.1,5,5.1
4.829320e-02,5.3,5,5.1
4.829340e-02,5.1,5,5.1
4.829360e-02,5.1,5,4.9
4.829380e-02,4.9,4.8,5.1
4.829400e-02,5.1,5,5.1
4.829420e-02,5.1,5,5.1
4.829440e-02,5.1,5,4.9
4.829460e-02,5.3,5,4.9
4.829480e-02,5.1,5,4.9
4.829500e-02,5.1,5,4.7
4.829520e-02,5.3,5,4.7
4.829540e-02,5.3,5,4.9
4.829560e-02,5.1,5.2,4.9
4.829580e-02,4.9,5,4.9
4.829600e-02,5.1,4.8,5.1
4.829620e-02,5.3,5,5.1
4.829640e-02,5.3,5,4.9
4.829660e-02,4.9,5,5.1
4.829680e-02,4.9,5,5.1
4.829700e-02,5.3,5.2,5.1
4.829720e-02,4.9,5,5.1
4.829740e-02,5.1,5,4.9
4.829760e-02,5.1,5,5.1
4.829780e-02,5.1,5.2,4.7
4.829800e-02,5.1,5,4.9
4.829820e-02,4.9,5,4.9
4.829840e-02,5.3,5,4.5
4.829860e-02,5.1,5,5.1
4.829880e-02,5.3,5,4.9
4.829900e-02,5.3,5,4.9
4.829920e-02,5.3,5,4.9
4.829940e-02,5.1,5,5.1
4.829960e-02,4.9,5,4.9
4.829980e-02,5.1,5.2,5.1
4.830000e-02,4.9,5.2,5.1
4.830020e-02,5.3,4.8,4.9
4.830040e-02,5.1,5.2,5.1
4.830060e-02,4.9,5,5.1
4.830080e-02,5.1,5,4.9
4.830100e-02,5.1,4.8,4.9
4.830120e-02,5.1,5,4.9
4.830140e-02,5.3,5.2,5.1
4.830160e-02,5.1,4.8,5.1
4.830180e-02,4.9,4.8,4.9
4.830200e-02,4.9,5,5.1
4.830220e-02,5.1,4.8,4.9
4.830240e-02,4.9,5,4.9
4.830260e-02,5.3,5,5.1
4.830280e-02,5.3,5,4.7
4.830300e-02,5.3,4.8,5.1
4.830320e-02,4.9,5,4.7
4.830340e-02,5.3,5,5.1
4.830360e-02,5.1,5,4.9
4.830380e-02,5.1,5.2,4.7
4.830400e-02,5.1,5,4.9
4.830420e-02,5.3,4.8,5.1
4.830440e-02,5.3,4.8,4.9
4.830460e-02,5.1,5.2,4.9
4.830480e-02,5.3,4.8,5.1
4.830500e-02,4.9,5,4.9
4.830520e-02,5.1,5,5.1
4.830540e-02,5.5,4.6,4.9
4.830560e-02,5.1,5,5.1
4.830580e-02,5.1,5,4.7
4.830600e-02,4.9,5,4.7
4.830620e-02,5.1,5,5.1
4.830640e-02,5.3,5,5.1
4.830660e-02,5.1,5,5.1
4.830680e-02,4.9,4.8,4.9
4.830700e-02,4.7,4.6,5.1
4.830720e-02,4.7,4.8,4.9
4.830740e-02,5.1,4.8,4.9
4.830760e-02,5.1,5.2,4.9
4.830780e-02,5.1,4.8,5.1
4.830800e-02,5.1,5,4.9
4.830820e-02,4.9,5.2,4.9
4.830840e-02,5.3,5,4.9
4.830860e-02,5.1,5,5.1
4.830880e-02,5.1,5,4.9
4.830900e-02,5.1,5,4.7
4.830920e-02,5.1,5,4.7
4.830940e-02,5.1,5,5.1
4.830960e-02,5.3,5.2,4.9
4.830980e-02,4.9,4.8,5.1
4.831000e-02,5.3,5,4.7
4.831020e-02,5.1,5,4.9
4.831040e-02,4.9,5,5.1
4.831060e-02,5.3,5,5.1
4.831080e-02,4.9,5,4.9
4.831100e-02,4.9,4.8,5.1
4.831120e-02,5.3,4.8,4.9
4.831140e-02,5.1,5,4.9
4.831160e-02,5.1,5,4.7
4.831180e-02,4.9,5.2,4.9
4.831200e-02,5.1,4.8,4.9
4.831220e-02,4.9,4.8,4.9
4.831240e-02,4.9,5.2,4.9
4.831260e-02,5.1,5,4.9
4.831280e-02,5.1,5,5.1
4.831300e-02,4.9,5,5.1
4.831320e-02,5.1,5,5.1
4.831340e-02,5.1,4.8,4.9
4.831360e-02,5.3,4.8,4.7
4.831380e-02,5.5,5,4.9
4.831400e-02,5.1,5,4.7
4.831420e-02,5.1,5,4.7
4.831440e-02,5.1,5,4.9
4.831460e-02,5.1,5,4.9
4.831480e-02,5.3,5.2,4.9
4.831500e-02,5.1,4.8,5.1
4.831520e-02,5.3,5.2,5.1
4.831540e-02,5.1,5,4.7
4.831560e-02,5.3,5,4.7
4.831580e-02,5.3,5,4.9
4.831600e-02,5.1,5,4.9
4.831620e-02,5.1,5,5.1
4.831640e-02,4.9,5,5.1
4.831660e-02,5.1,5,4.9
4.831680e-02,5.1,5.2,4.7
4.831700e-02,5.1,5,4.9
4.831720e-02,5.1,5,4.7
4.831740e-02,5.1,5,4.9
4.831760e-02,5.1,4.8,4.9
4.831780e-02,5.5,5,4.9
4.831800e-02,4.7,5,4.9
4.831820e-02,5.1,4.8,4.9
4.831840e-02,5.1,4.8,4.9
4.831860e-02,4.9,5,4.9
4.831880e-02,5.1,4.8,4.7
4.831900e-02,5.3,5,4.7
4.831920e-02,5.3,5,4.9
4.831940e-02,5.3,4.8,5.1
4.831960e-02,4.9,4.8,5.1
4.831980e-02,4.9,5,4.9
4.832000e-02,5.1,5,4.9
4.832020e-02,5.1,5,4.9
4.832040e-02,5.1,5,5.1
4.832060e-02,5.1,5.2,4.9
4.832080e-02,5.1,5,4.7
4.832100e-02,5.1,4.8,4.7
4.832120e-02,4.9,5.4,4.7
4.832140e-02,5.1,5,4.7
4.832160e-02,5.1,4.8,4.9
4.832180e-02,5.1,4.8,5.1
4.832200e-02,4.9,5,5.1
4.832220e-02,5.1,5,5.1
4.832240e-02,5.1,5,4.7
4.832260e-02,5.3,5,4.9
4.832280e-02,5.3,4.8,5.1
4.832300e-02,5.3,5,5.1
4.832320e-02,5.3,5.2,4.9
4.832340e-02,4.9,5,4.9
4.832360e-02,5.3,5,4.7
4.832380e-02,5.3,5,4.9
4.832400e-02,5.1,5,4.7
4.832420e-02,5.1,4.8,4.9
4.832440e-02,5.1,5,4.9
4.832460e-02,5.1,5,4.9
4.832480e-02,5.1,5,4.9
4.832500e-02,5.1,5,4.9
4.832520e-02,5.1,5.2,4.7
4.832540e-02,5.1,5,5.1
4.832560e-02,5.3,5,4.7
4.832580e-02,5.3,4.8,4.7
4.832600e-02,5.1,5,5.1
4.832620e-02,5.5,5,4.7
4.832640e-02,5.1,4.8,4.9
4.832660e-02,5.1,4.8,5.1
4.832680e-02,5.1,5,5.1
4.832700e-02,5.1,5,5.1
4.832720e-02,5.1,5,5.1
4.832740e-02,5.1,5.2,4.9
4.832760e-02,5.3,5,4.9
4.832780e-02,5.1,5,4.9
4.832800e-02,4.9,5.2,4.9
4.832820e-02,5.1,5,4.9
4.832840e-02,5.3,5,4.7
4.832860e-02,5.1,4.8,5.1
4.832880e-02,5.1,5,5.1
4.832900e-02,5.1,5,4.9
4.832920e-02,4.7,4.8,4.9
4.832940e-02,5.1,5,4.9
4.832960e-02,5.3,4.8,4.7
4.832980e-02,5.1,5.2,4.7
4.833000e-02,5.1,5.2,5.1
4.833020e-02,5.1,5,4.7
4.833040e-02,5.3,5,5.1
4.833060e-02,5.5,5,4.9
4.833080e-02,5.3,5,5.1
4.833100e-02,5.3,5,4.9
4.833120e-02,5.1,4.8,4.9
4.833140e-02,5.1,4.8,5.1
4.833160e-02,5.5,5,4.9
4.833180e-02,5.1,5,5.1
4.833200e-02,5.1,5,5.1
4.833220e-02,5.1,5,4.7
4.833240e-02,5.5,4.8,4.9
4.833260e-02,5.1,5,4.9
4.833280e-02,5.1,5.2,5.1
4.833300e-02,5.1,5,4.9
4.833320e-02,4.9,5,4.7
4.833340e-02,5.3,5,5.1
4.833360e-02,5.3,4.8,5.1
4.833380e-02,5.1,4.8,5.1
4.833400e-02,5.1,5,4.9
4.833420e-02,5.3,5,4.9
4.833440e-02,4.9,5,5.1
4.833460e-02,5.1,5,4.9
4.833480e-02,5.3,4.8,5.1
4.833500e-02,5.3,5,4.7
4.833520e-02,5.1,5,5.1
4.833540e-02,5.1,5.2,5.1
4.833560e-02,5.1,5,4.9
4.833580e-02,5.1,5,4.9
4.833600e-02,5.3,4.8,4.7
4.833620e-02,5.1,4.8,4.9
4.833640e-02,5.1,4.8,5.1
4.833660e-02,5.1,5,4.9
4.833680e-02,5.3,4.8,4.9
4.833700e-02,5.1,5.2,4.7
4.833720e-02,4.9,4.8,4.7
4.833740e-02,5.1,4.8,5.1
4.833760e-02,4.9,5,5.1
4.833780e-02,5.1,5.2,4.9
4.833800e-02,5.1,5,4.7
4.833820e-02,5.3,5,4.9
4.833840e-02,4.9,5,4.9
4.833860e-02,4.9,5,5.1
4.833880e-02,5.1,5,5.1
4.833900e-02,5.3,4.8,4.7
4.833920e-02,5.1,5,4.7
4.833940e-02,4.9,4.8,4.7
4.833960e-02,5.1,5,4.9
4.833980e-02,5.3,5,4.9
4.834000e-02,5.3,5,5.1
4.834020e-02,5.3,5,4.5
4.834040e-02,5.1,5,4.9
4.834060e-02,5.1,4.8,4.7
4.834080e-02,5.1,5,4.9
4.834100e-02,5.3,5,4.9
4.834120e-02,5.1,5,4.9
4.834140e-02,5.1,5,5.1
4.834160e-02,4.9,5,4.7
4.834180e-02,5.1,4.8,4.9
4.834200e-02,5.3,5,5.1
4.834220e-02,5.1,5,4.9
4.834240e-02,5.3,5,4.9
4.834260e-02,4.9,5,5.1
4.834280e-02,5.3,5,5.1
4.834300e-02,5.3,4.8,4.9
4.834320e-02,5.1,5,4.9
4.834340e-02,4.9,5,4.9
4.834360e-02,5.1,5,5.1
4.834380e-02,4.9,5,5.1
4.834400e-02,5.3,4.8,4.7
4.834420e-02,5.3,5,4.9
4.834440e-02,5.1,5.2,4.9
4.834460e-02,5.3,4.8,4.7
4.834480e-02,5.1,5,4.9
4.834500e-02,5.1,5,4.9
4.834520e-02,5.1,5,5.1
4.834540e-02,5.3,5.2,5.1
4.834560e-02,5.3,4.8,4.9
4.834580e-02,4.9,5,4.9
4.834600e-02,5.1,4.8,5.1
4.834620e-02,5.1,5,4.9
4.834640e-02,5.1,5.2,5.1
4.834660e-02,5.1,5,4.9
4.834680e-02,4.9,5,5.1
4.834700e-02,5.3,5,5.1
4.834720e-02,5.1,5,5.1
4.834740e-02,5.1,5,4.9
4.834760e-02,5.1,5,4.7
4.834780e-02,4.9,5,4.9
4.834800e-02,5.3,5.2,5.1
4.834820e-02,5.1,5,4.9
4.834840e-02,4.9,5,5.1
4.834860e-02,5.1,5,4.9
4.834880e-02,4.9,5,5.1
4.834900e-02,5.1,4.6,4.9
4.834920e-02,5.1,4.8,5.1
4.834940e-02,5.3,5,4.9
4.834960e-02,5.1,5,4.9
4.834980e-02,5.3,5,4.9
4.835000e-02,4.9,5,5.1
4.835020e-02,5.5,5,4.9
4.835040e-02,5.1,4.8,4.7
4.835060e-02,5.1,5,5.1
4.835080e-02,4.9,5.2,4.7
4.835100e-02,5.1,5,4.9
4.835120e-02,5.1,5,4.7
4.835140e-02,4.9,5.2,4.5
4.835160e-02,4.9,4.8,4.9
4.835180e-02,5.3,5,4.9
4.835200e-02,5.3,5,5.1
4.835220e-02,5.1,5,4.9
4.835240e-02,5.1,5.2,4.9
4.835260e-02,5.1,4.8,4.7
4.835280e-02,5.3,5,4.9
4.835300e-02,5.3,5,5.1
4.835320e-02,5.1,5,4.9
4.835340e-02,5.1,5,4.7
4.835360e-02,5.1,5,5.1
4.835380e-02,5.3,4.8,5.1
4.835400e-02,5.1,5,4.9
4.835420e-02,4.9,5,4.9
4.835440e-02,4.9,5,5.1
4.835460e-02,5.1,5,4.9
4.835480e-02,5.3,5.2,5.1
4.835500e-02,4.9,5.2,5.1
4.835520e-02,5.1,5,4.9
4.835540e-02,5.1,4.8,4.9
4.835560e-02,5.3,5,5.1
4.835580e-02,5.1,5,4.9
4.835600e-02,5.1,5,5.1
4.835620e-02,4.9,4.8,5.1
4.835640e-02,5.3,5,4.9
4.835660e-02,4.9,5.2,4.9
4.835680e-02,5.3,4.8,5.1
4.835700e-02,5.1,5,5.1
4.835720e-02,5.1,5,4.7
4.835740e-02,5.1,5,4.9
4.835760e-02,5.3,5,4.9
4.835780e-02,5.1,4.8,4.7
4.835800e-02,5.1,4.8,5.1
4.835820e-02,5.1,5,4.7
4.835840e-02,5.1,4.8,4.7
4.835860e-02,5.1,5,4.9
4.835880e-02,5.3,5.2,4.9
4.835900e-02,5.3,5.2,4.9
4.835920e-02,5.1,5.2,4.9
4.835940e-02,5.3,5,4.9
4.835960e-02,5.3,5,4.9
4.835980e-02,5.3,5.2,4.9
4.836000e-02,5.1,5.2,4.7
4.836020e-02,4.9,4.8,4.9
4.836040e-02,5.1,5.2,4.7
4.836060e-02,5.1,5,4.9
4.836080e-02,5.1,5,5.1
4.836100e-02,4.7,5,5.1
4.836120e-02,5.3,4.8,4.7
4.836140e-02,4.9,5,4.9
4.836160e-02,5.1,5,4.9
4.836180e-02,5.3,5,5.1
4.836200e-02,5.1,4.8,5.1
4.836220e-02,5.3,5,5.1
4.836240e-02,4.9,5,5.1
4.836260e-02,5.3,5,4.7
4.836280e-02,5.1,5,5.1
4.836300e-02,4.9,5.2,4.9
4.836320e-02,5.1,5,4.9
4.836340e-02,5.5,5.2,4.9
4.836360e-02,5.1,5,4.7
4.836380e-02,4.9,5.2,5.1
4.836400e-02,5.3,5,4.7
4.836420e-02,5.1,5,4.9
4.836440e-02,5.1,5.2,4.9
4.836460e-02,5.3,4.8,4.9
4.836480e-02,5.1,5,5.1
4.836500e-02,4.9,5,4.9
4.836520e-02,5.1,5,5.1
4.836540e-02,5.1,4.8,4.9
4.836560e-02,5.1,5,4.9
4.836580e-02,5.1,5.2,4.9
4.836600e-02,5.1,5,5.1
4.836620e-02,5.1,5,5.1
4.836640e-02,5.3,5,4.9
4.836660e-02,5.3,5,5.1
4.836680e-02,5.1,5,4.9
4.836700e-02,5.3,5,5.1
4.836720e-02,5.1,5,4.9
4.836740e-02,5.1,5,4.9
4.836760e-02,5.3,5.2,5.1
4.836780e-02,5.3,5,4.9
4.836800e-02,5.3,5,5.1
4.836820e-02,5.3,4.6,5.1
4.836840e-02,5.1,5,5.1
4.836860e-02,5.1,5,4.9
4.836880e-02,5.3,5,4.9
4.836900e-02,5.3,5,5.1
4.836920e-02,5.1,5.2,4.9
4.836940e-02,5.1,5,4.7
4.836960e-02,5.1,4.8,5.1
4.836980e-02,5.5,5.2,4.7
4.837000e-02,5.3,5,4.9
4.837020e-02,5.1,5.2,5.1
4.837040e-02,5.1,5,4.9
4.837060e-02,5.3,5.2,5.1
4.837080e-02,5.1,5.2,5.1
4.837100e-02,4.9,4.8,4.9
4.837120e-02,5.3,4.8,5.1
4.837140e-02,5.3,5.4,5.1
4.837160e-02,5.1,5,4.9
4.837180e-02,5.1,5,5.1
4.837200e-02,5.1,5,4.9
4.837220e-02,5.1,5,4.7
4.837240e-02,5.5,4.8,5.1
4.837260e-02,5.1,5.2,5.1
4.837280e-02,4.9,5,4.7
4.837300e-02,5.1,5.2,5.1
